@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2}

@data
869,'2019/12/08 21:59:24:592',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
870,'2019/12/08 21:59:24:609',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
871,'2019/12/08 21:59:24:637',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
872,'2019/12/08 21:59:24:642',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
873,'2019/12/08 21:59:24:661',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
874,'2019/12/08 21:59:24:687',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
875,'2019/12/08 21:59:24:693',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
876,'2019/12/08 21:59:24:709',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
877,'2019/12/08 21:59:24:740',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
878,'2019/12/08 21:59:24:743',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
879,'2019/12/08 21:59:24:759',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
880,'2019/12/08 21:59:24:787',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
881,'2019/12/08 21:59:24:792',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
882,'2019/12/08 21:59:24:810',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
883,'2019/12/08 21:59:24:838',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
884,'2019/12/08 21:59:24:844',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
885,'2019/12/08 21:59:24:864',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
886,'2019/12/08 21:59:24:887',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
887,'2019/12/08 21:59:24:894',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
888,'2019/12/08 21:59:24:910',2,0.931906,0.799563,0.311208,0.120589,0.32031,0.122499,-0.003207,0.98908,2
889,'2019/12/08 21:59:24:937',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
890,'2019/12/08 21:59:24:943',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
891,'2019/12/08 21:59:24:959',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
892,'2019/12/08 21:59:24:988',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
893,'2019/12/08 21:59:24:993',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
894,'2019/12/08 21:59:25:010',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
895,'2019/12/08 21:59:25:038',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
896,'2019/12/08 21:59:25:044',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
897,'2019/12/08 21:59:25:060',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
898,'2019/12/08 21:59:25:087',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
899,'2019/12/08 21:59:25:093',2,0.334625,0.118873,-0.004226,0.91419,0.942666,0.799785,0.326831,0.119255,2
900,'2019/12/08 21:59:25:109',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
901,'2019/12/08 21:59:25:139',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
902,'2019/12/08 21:59:25:142',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
903,'2019/12/08 21:59:25:159',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
904,'2019/12/08 21:59:25:186',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
905,'2019/12/08 21:59:25:192',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
906,'2019/12/08 21:59:25:210',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
907,'2019/12/08 21:59:25:237',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
908,'2019/12/08 21:59:25:244',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
909,'2019/12/08 21:59:25:260',2,0.380881,0.209776,0.001103,0.94954,0.962368,0.781527,0.370249,0.207149,2
910,'2019/12/08 21:59:25:286',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
911,'2019/12/08 21:59:25:292',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
912,'2019/12/08 21:59:25:310',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
913,'2019/12/08 21:59:25:336',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
914,'2019/12/08 21:59:25:342',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
915,'2019/12/08 21:59:25:359',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
916,'2019/12/08 21:59:25:386',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
917,'2019/12/08 21:59:25:392',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
918,'2019/12/08 21:59:25:411',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
919,'2019/12/08 21:59:25:436',2,0.387567,0.357563,0.005044,0.910409,0.994671,0.758389,0.395097,0.375473,2
920,'2019/12/08 21:59:25:443',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
921,'2019/12/08 21:59:25:460',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
922,'2019/12/08 21:59:25:486',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
923,'2019/12/08 21:59:25:492',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
924,'2019/12/08 21:59:25:509',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
925,'2019/12/08 21:59:25:536',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
926,'2019/12/08 21:59:25:545',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
927,'2019/12/08 21:59:25:562',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
928,'2019/12/08 21:59:25:587',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
929,'2019/12/08 21:59:25:595',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
930,'2019/12/08 21:59:25:611',2,0.422139,0.420679,0.001326,0.896607,0.985887,0.795676,0.418052,0.430583,2
931,'2019/12/08 21:59:25:637',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
932,'2019/12/08 21:59:25:642',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
933,'2019/12/08 21:59:25:659',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
934,'2019/12/08 21:59:25:686',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
935,'2019/12/08 21:59:25:692',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
936,'2019/12/08 21:59:25:710',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
937,'2019/12/08 21:59:25:737',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
938,'2019/12/08 21:59:25:744',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
939,'2019/12/08 21:59:25:761',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
940,'2019/12/08 21:59:25:787',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
941,'2019/12/08 21:59:25:792',2,0.438732,0.442728,0.039486,0.911879,1.001242,0.730356,0.441624,0.448043,2
942,'2019/12/08 21:59:25:809',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
943,'2019/12/08 21:59:25:836',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
944,'2019/12/08 21:59:25:842',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
945,'2019/12/08 21:59:25:859',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
946,'2019/12/08 21:59:25:887',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
947,'2019/12/08 21:59:25:893',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
948,'2019/12/08 21:59:25:911',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
949,'2019/12/08 21:59:25:938',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
950,'2019/12/08 21:59:25:945',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
951,'2019/12/08 21:59:25:960',2,0.447467,0.4475,0.007023,0.915041,0.928109,0.795554,0.474215,0.472911,2
952,'2019/12/08 21:59:25:986',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
953,'2019/12/08 21:59:25:992',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
954,'2019/12/08 21:59:26:009',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
955,'2019/12/08 21:59:26:036',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
956,'2019/12/08 21:59:26:042',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
957,'2019/12/08 21:59:26:059',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
958,'2019/12/08 21:59:26:087',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
959,'2019/12/08 21:59:26:093',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
960,'2019/12/08 21:59:26:111',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
961,'2019/12/08 21:59:26:137',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
962,'2019/12/08 21:59:26:144',2,0.417163,0.444146,0.01058,0.916007,0.964711,0.716618,0.466271,0.470175,2
963,'2019/12/08 21:59:26:161',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
964,'2019/12/08 21:59:26:189',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
965,'2019/12/08 21:59:26:192',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
966,'2019/12/08 21:59:26:210',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
967,'2019/12/08 21:59:26:237',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
968,'2019/12/08 21:59:26:242',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
969,'2019/12/08 21:59:26:260',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
970,'2019/12/08 21:59:26:286',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
971,'2019/12/08 21:59:26:293',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
972,'2019/12/08 21:59:26:311',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
973,'2019/12/08 21:59:26:336',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
974,'2019/12/08 21:59:26:343',2,0.405714,0.446129,0.014166,0.913025,0.936958,0.780937,0.45448,0.469401,2
975,'2019/12/08 21:59:26:359',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
976,'2019/12/08 21:59:26:387',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
977,'2019/12/08 21:59:26:392',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
978,'2019/12/08 21:59:26:409',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
979,'2019/12/08 21:59:26:436',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
980,'2019/12/08 21:59:26:444',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
981,'2019/12/08 21:59:26:462',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
982,'2019/12/08 21:59:26:487',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
983,'2019/12/08 21:59:26:495',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
984,'2019/12/08 21:59:26:510',2,0.413873,0.414483,0.018109,0.928912,1.023973,0.689523,0.412247,0.437525,2
985,'2019/12/08 21:59:26:536',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
986,'2019/12/08 21:59:26:542',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
987,'2019/12/08 21:59:26:559',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
988,'2019/12/08 21:59:26:586',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
989,'2019/12/08 21:59:26:592',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
990,'2019/12/08 21:59:26:609',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
991,'2019/12/08 21:59:26:637',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
992,'2019/12/08 21:59:26:644',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
993,'2019/12/08 21:59:26:660',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
994,'2019/12/08 21:59:26:687',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
995,'2019/12/08 21:59:26:692',2,0.368363,0.315122,0.020073,0.911185,0.964636,0.685395,0.358664,0.311224,2
996,'2019/12/08 21:59:26:709',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
997,'2019/12/08 21:59:26:737',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
998,'2019/12/08 21:59:26:742',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
999,'2019/12/08 21:59:26:759',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1000,'2019/12/08 21:59:26:787',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1001,'2019/12/08 21:59:26:793',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1002,'2019/12/08 21:59:26:810',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1003,'2019/12/08 21:59:26:837',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1004,'2019/12/08 21:59:26:844',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1005,'2019/12/08 21:59:26:860',2,0.354066,0.220998,0.013051,0.91565,1.015875,0.641955,0.3322,0.245902,2
1006,'2019/12/08 21:59:26:886',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1007,'2019/12/08 21:59:26:892',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1008,'2019/12/08 21:59:26:918',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1009,'2019/12/08 21:59:26:936',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1010,'2019/12/08 21:59:26:942',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1011,'2019/12/08 21:59:26:959',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1012,'2019/12/08 21:59:26:986',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1013,'2019/12/08 21:59:26:993',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1014,'2019/12/08 21:59:27:010',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1015,'2019/12/08 21:59:27:037',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1016,'2019/12/08 21:59:27:044',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1017,'2019/12/08 21:59:27:060',2,0.343955,0.181835,0.012615,0.954167,0.954517,0.666491,0.332821,0.197837,2
1018,'2019/12/08 21:59:27:089',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1019,'2019/12/08 21:59:27:092',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1020,'2019/12/08 21:59:27:110',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1021,'2019/12/08 21:59:27:136',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1022,'2019/12/08 21:59:27:142',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1023,'2019/12/08 21:59:27:160',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1024,'2019/12/08 21:59:27:189',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1025,'2019/12/08 21:59:27:195',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1026,'2019/12/08 21:59:27:211',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1027,'2019/12/08 21:59:27:238',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1028,'2019/12/08 21:59:27:243',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1029,'2019/12/08 21:59:27:260',2,0.332787,0.136148,0.000683,0.917216,0.960285,0.68275,0.324946,0.124719,2
1030,'2019/12/08 21:59:27:289',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1031,'2019/12/08 21:59:27:292',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1032,'2019/12/08 21:59:27:309',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1033,'2019/12/08 21:59:27:336',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1034,'2019/12/08 21:59:27:343',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1035,'2019/12/08 21:59:27:359',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1036,'2019/12/08 21:59:27:387',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1037,'2019/12/08 21:59:27:394',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1038,'2019/12/08 21:59:27:411',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1039,'2019/12/08 21:59:27:437',2,0.332035,0.137151,-0.00493,0.909813,0.95748,0.683873,0.330871,0.1309,2
1040,'2019/12/08 21:59:27:442',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1041,'2019/12/08 21:59:27:459',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1042,'2019/12/08 21:59:27:486',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1043,'2019/12/08 21:59:27:492',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1044,'2019/12/08 21:59:27:510',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1045,'2019/12/08 21:59:27:537',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1046,'2019/12/08 21:59:27:544',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1047,'2019/12/08 21:59:27:560',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1048,'2019/12/08 21:59:27:592',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1049,'2019/12/08 21:59:27:595',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1050,'2019/12/08 21:59:27:611',2,0.318159,0.128151,-0.008544,0.965135,0.956274,0.663913,0.316694,0.123603,2
1051,'2019/12/08 21:59:27:636',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1052,'2019/12/08 21:59:27:643',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1053,'2019/12/08 21:59:27:659',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1054,'2019/12/08 21:59:27:686',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1055,'2019/12/08 21:59:27:693',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1056,'2019/12/08 21:59:27:709',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1057,'2019/12/08 21:59:27:736',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1058,'2019/12/08 21:59:27:743',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1059,'2019/12/08 21:59:27:762',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1060,'2019/12/08 21:59:27:787',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1061,'2019/12/08 21:59:27:793',2,0.311103,0.125233,-0.014792,0.967557,0.951685,0.645576,0.305238,0.126685,2
1062,'2019/12/08 21:59:27:810',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1063,'2019/12/08 21:59:27:836',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1064,'2019/12/08 21:59:27:842',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1065,'2019/12/08 21:59:27:859',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1066,'2019/12/08 21:59:27:886',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1067,'2019/12/08 21:59:27:892',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1068,'2019/12/08 21:59:27:911',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1069,'2019/12/08 21:59:27:937',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1070,'2019/12/08 21:59:27:944',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1071,'2019/12/08 21:59:27:960',2,0.304043,0.120092,-0.009916,0.913989,0.962657,0.659208,0.294931,0.123658,2
1072,'2019/12/08 21:59:27:987',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1073,'2019/12/08 21:59:27:992',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1074,'2019/12/08 21:59:28:009',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1075,'2019/12/08 21:59:28:036',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1076,'2019/12/08 21:59:28:042',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1077,'2019/12/08 21:59:28:060',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1078,'2019/12/08 21:59:28:087',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1079,'2019/12/08 21:59:28:092',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1080,'2019/12/08 21:59:28:111',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1081,'2019/12/08 21:59:28:138',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1082,'2019/12/08 21:59:28:143',2,0.294345,0.109617,-0.012986,0.968552,1.015211,0.66797,0.289112,0.125239,2
1083,'2019/12/08 21:59:28:161',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1084,'2019/12/08 21:59:28:194',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1085,'2019/12/08 21:59:28:196',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1086,'2019/12/08 21:59:28:213',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1087,'2019/12/08 21:59:28:241',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
