@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
5797,'2019/12/13 11:39:36:325',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5798,'2019/12/13 11:39:36:341',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5799,'2019/12/13 11:39:36:358',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5800,'2019/12/13 11:39:36:374',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5801,'2019/12/13 11:39:36:393',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5802,'2019/12/13 11:39:36:407',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5803,'2019/12/13 11:39:36:423',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5804,'2019/12/13 11:39:36:440',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5805,'2019/12/13 11:39:36:457',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5806,'2019/12/13 11:39:36:474',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5807,'2019/12/13 11:39:36:491',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5808,'2019/12/13 11:39:36:508',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5809,'2019/12/13 11:39:36:525',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5810,'2019/12/13 11:39:36:541',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5811,'2019/12/13 11:39:36:557',13,0.524957,0.614579,0.331355,0.635615,0.445123,0.380335,0.415351,0.592656,0.564623,0.614195,0.445123,0.380335,11.879768,4
5812,'2019/12/13 11:39:36:574',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5813,'2019/12/13 11:39:36:590',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5814,'2019/12/13 11:39:36:607',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5815,'2019/12/13 11:39:36:624',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5816,'2019/12/13 11:39:36:640',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5817,'2019/12/13 11:39:36:657',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5818,'2019/12/13 11:39:36:674',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5819,'2019/12/13 11:39:36:692',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5820,'2019/12/13 11:39:36:708',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5821,'2019/12/13 11:39:36:725',13,0.523966,0.624205,0.33234,0.645715,0.444246,0.395593,0.415466,0.606551,0.582622,0.611585,0.445578,0.384268,17.477022,4
5822,'2019/12/13 11:39:36:740',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5823,'2019/12/13 11:39:36:757',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5824,'2019/12/13 11:39:36:773',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5825,'2019/12/13 11:39:36:790',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5826,'2019/12/13 11:39:36:808',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5827,'2019/12/13 11:39:36:824',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5828,'2019/12/13 11:39:36:841',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5829,'2019/12/13 11:39:36:859',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5830,'2019/12/13 11:39:36:874',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5831,'2019/12/13 11:39:36:890',13,0.411082,0.603223,0.337781,0.649126,0.444133,0.387676,0.526536,0.6132,0.337781,0.649126,0.444133,0.387676,63.160809,4
5832,'2019/12/13 11:39:36:916',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5833,'2019/12/13 11:39:36:925',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5834,'2019/12/13 11:39:36:941',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5835,'2019/12/13 11:39:36:957',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5836,'2019/12/13 11:39:36:974',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5837,'2019/12/13 11:39:36:990',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5838,'2019/12/13 11:39:37:007',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5839,'2019/12/13 11:39:37:025',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5840,'2019/12/13 11:39:37:045',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5841,'2019/12/13 11:39:37:060',13,0.54718,0.60754,0.410265,0.604352,0.439567,0.379596,0.382477,0.595888,0.410265,0.604352,0.439567,0.379596,65.717201,4
5842,'2019/12/13 11:39:37:076',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5843,'2019/12/13 11:39:37:093',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5844,'2019/12/13 11:39:37:109',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5845,'2019/12/13 11:39:37:126',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5846,'2019/12/13 11:39:37:142',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5847,'2019/12/13 11:39:37:158',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5848,'2019/12/13 11:39:37:174',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5849,'2019/12/13 11:39:37:191',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5850,'2019/12/13 11:39:37:208',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5851,'2019/12/13 11:39:37:226',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5852,'2019/12/13 11:39:37:241',13,0.545098,0.610899,0.515406,0.617037,0.437445,0.381449,0.370547,0.591365,0.515406,0.617037,0.437445,0.381449,66.297569,4
5853,'2019/12/13 11:39:37:258',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5854,'2019/12/13 11:39:37:274',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5855,'2019/12/13 11:39:37:290',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5856,'2019/12/13 11:39:37:306',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5857,'2019/12/13 11:39:37:323',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5858,'2019/12/13 11:39:37:340',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5859,'2019/12/13 11:39:37:357',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5860,'2019/12/13 11:39:37:374',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5861,'2019/12/13 11:39:37:392',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5862,'2019/12/13 11:39:37:408',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5863,'2019/12/13 11:39:37:424',13,0.543479,0.60771,0.325208,0.628993,0.436942,0.380855,0.364896,0.600055,0.325208,0.628993,0.436942,0.380855,64.462402,4
5864,'2019/12/13 11:39:37:440',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5865,'2019/12/13 11:39:37:456',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5866,'2019/12/13 11:39:37:473',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5867,'2019/12/13 11:39:37:490',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5868,'2019/12/13 11:39:37:507',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5869,'2019/12/13 11:39:37:523',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5870,'2019/12/13 11:39:37:540',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5871,'2019/12/13 11:39:37:558',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5872,'2019/12/13 11:39:37:573',13,0.411427,0.601662,0.412704,0.6152,0.435383,0.373057,0.538099,0.609069,0.412704,0.6152,0.435383,0.373057,58.211884,4
5873,'2019/12/13 11:39:37:590',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5874,'2019/12/13 11:39:37:606',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5875,'2019/12/13 11:39:37:623',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5876,'2019/12/13 11:39:37:640',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5877,'2019/12/13 11:39:37:658',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5878,'2019/12/13 11:39:37:678',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5879,'2019/12/13 11:39:37:692',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5880,'2019/12/13 11:39:37:708',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5881,'2019/12/13 11:39:37:724',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5882,'2019/12/13 11:39:37:740',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5883,'2019/12/13 11:39:37:757',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5884,'2019/12/13 11:39:37:773',13,0.52182,0.611414,0.417508,0.606999,0.438602,0.375171,0.410857,0.600632,0.417508,0.606999,0.438602,0.375171,65.408028,4
5885,'2019/12/13 11:39:37:792',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5886,'2019/12/13 11:39:37:806',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5887,'2019/12/13 11:39:37:823',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5888,'2019/12/13 11:39:37:840',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5889,'2019/12/13 11:39:37:856',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5890,'2019/12/13 11:39:37:873',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5891,'2019/12/13 11:39:37:890',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5892,'2019/12/13 11:39:37:906',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5893,'2019/12/13 11:39:37:925',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5894,'2019/12/13 11:39:37:940',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5895,'2019/12/13 11:39:37:956',13,0.542703,0.609751,0.509144,0.625845,0.444942,0.371381,0.542703,0.609751,0.330699,0.625556,0.444942,0.371381,37.003693,4
5896,'2019/12/13 11:39:37:973',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5897,'2019/12/13 11:39:37:990',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5898,'2019/12/13 11:39:38:006',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5899,'2019/12/13 11:39:38:025',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5900,'2019/12/13 11:39:38:041',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5901,'2019/12/13 11:39:38:058',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5902,'2019/12/13 11:39:38:075',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5903,'2019/12/13 11:39:38:092',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5904,'2019/12/13 11:39:38:108',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5905,'2019/12/13 11:39:38:124',13,0.528647,0.616384,0.50792,0.619626,0.444275,0.369646,0.406421,0.599625,0.50792,0.619626,0.444275,0.369646,61.857872,4
5906,'2019/12/13 11:39:38:140',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5907,'2019/12/13 11:39:38:156',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5908,'2019/12/13 11:39:38:173',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5909,'2019/12/13 11:39:38:190',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5910,'2019/12/13 11:39:38:206',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5911,'2019/12/13 11:39:38:223',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5912,'2019/12/13 11:39:38:240',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5913,'2019/12/13 11:39:38:257',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5914,'2019/12/13 11:39:38:274',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5915,'2019/12/13 11:39:38:291',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5916,'2019/12/13 11:39:38:307',13,0.548717,0.608707,0.410714,0.616335,0.446392,0.372338,0.425882,0.603982,0.410714,0.616335,0.446392,0.372338,62.528572,4
5917,'2019/12/13 11:39:38:325',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5918,'2019/12/13 11:39:38:340',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5919,'2019/12/13 11:39:38:358',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5920,'2019/12/13 11:39:38:374',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5921,'2019/12/13 11:39:38:390',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5922,'2019/12/13 11:39:38:407',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5923,'2019/12/13 11:39:38:423',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5924,'2019/12/13 11:39:38:441',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5925,'2019/12/13 11:39:38:457',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5926,'2019/12/13 11:39:38:474',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5927,'2019/12/13 11:39:38:490',13,0.523645,0.597788,0.333307,0.6392,0.445591,0.379108,0.424716,0.592693,0.333307,0.6392,0.445591,0.379108,59.642986,4
5928,'2019/12/13 11:39:38:506',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5929,'2019/12/13 11:39:38:523',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5930,'2019/12/13 11:39:38:540',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5931,'2019/12/13 11:39:38:556',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5932,'2019/12/13 11:39:38:574',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5933,'2019/12/13 11:39:38:606',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5934,'2019/12/13 11:39:38:624',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
5935,'2019/12/13 11:39:38:640',13,0.524355,0.604162,0.327529,0.641776,0.44665,0.38297,0.432927,0.607529,0.327529,0.641776,0.44665,0.38297,48.268097,4
