@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric

@data
270,'2019/11/12 12:11:41:694',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
271,'2019/11/12 12:11:41:710',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
272,'2019/11/12 12:11:41:726',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
273,'2019/11/12 12:11:41:743',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
274,'2019/11/12 12:11:41:760',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
275,'2019/11/12 12:11:41:776',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
276,'2019/11/12 12:11:41:793',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
277,'2019/11/12 12:11:41:811',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
278,'2019/11/12 12:11:41:827',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
279,'2019/11/12 12:11:41:843',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
280,'2019/11/12 12:11:41:861',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
281,'2019/11/12 12:11:41:876',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
282,'2019/11/12 12:11:41:892',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
283,'2019/11/12 12:11:41:910',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
284,'2019/11/12 12:11:41:925',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
285,'2019/11/12 12:11:41:942',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
286,'2019/11/12 12:11:41:960',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
287,'2019/11/12 12:11:41:976',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
288,'2019/11/12 12:11:41:993',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
289,'2019/11/12 12:11:42:010',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
290,'2019/11/12 12:11:42:026',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
291,'2019/11/12 12:11:42:042',4,0.717511,0.281847,0.730484,0.274323,0.721466,0.271746,0.734718,0.280767,0.698444,0.273072,0.765698,0.356878,0.672677,0.368567,0.801944,0.495975,0.653617,0.487039,0.815886,0.600826,0.665362,0.588811,0.749177,0.59876,0.686965,0.587064,0.745119,0.775798,0.693651,0.771092,0.756657,0.874844,0.702818,0.87067,?
292,'2019/11/12 12:11:42:063',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
293,'2019/11/12 12:11:42:075',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
294,'2019/11/12 12:11:42:091',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
295,'2019/11/12 12:11:42:112',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
296,'2019/11/12 12:11:42:126',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
297,'2019/11/12 12:11:42:142',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
298,'2019/11/12 12:11:42:161',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
299,'2019/11/12 12:11:42:175',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
300,'2019/11/12 12:11:42:194',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
301,'2019/11/12 12:11:42:210',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
302,'2019/11/12 12:11:42:226',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
303,'2019/11/12 12:11:42:243',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
304,'2019/11/12 12:11:42:259',4,0.716566,0.278534,0.728436,0.273727,0.717888,0.271373,0.733448,0.280654,0.697913,0.272372,0.762998,0.355153,0.673287,0.366482,0.793036,0.50093,0.655342,0.487899,0.810488,0.599079,0.635789,0.602581,0.748041,0.595392,0.686304,0.584107,0.74648,0.770759,0.695542,0.766685,0.754476,0.867092,0.70242,0.861995,?
305,'2019/11/12 12:11:42:276',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
306,'2019/11/12 12:11:42:293',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
307,'2019/11/12 12:11:42:309',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
308,'2019/11/12 12:11:42:327',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
309,'2019/11/12 12:11:42:342',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
310,'2019/11/12 12:11:42:358',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
311,'2019/11/12 12:11:42:376',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
312,'2019/11/12 12:11:42:391',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
313,'2019/11/12 12:11:42:411',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
314,'2019/11/12 12:11:42:425',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
315,'2019/11/12 12:11:42:443',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
316,'2019/11/12 12:11:42:459',4,0.719143,0.276655,0.728954,0.270371,0.720418,0.267701,0.732719,0.279085,0.696254,0.269375,0.760892,0.367741,0.674716,0.367691,0.78931,0.504763,0.653761,0.488525,0.802239,0.599784,0.639951,0.600551,0.745823,0.595693,0.686154,0.58624,0.745655,0.770005,0.695111,0.764464,0.757914,0.871241,0.703283,0.862355,?
317,'2019/11/12 12:11:42:477',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
318,'2019/11/12 12:11:42:492',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
319,'2019/11/12 12:11:42:510',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
320,'2019/11/12 12:11:42:525',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
321,'2019/11/12 12:11:42:543',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
322,'2019/11/12 12:11:42:560',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
323,'2019/11/12 12:11:42:576',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
324,'2019/11/12 12:11:42:593',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
325,'2019/11/12 12:11:42:611',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
326,'2019/11/12 12:11:42:626',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
327,'2019/11/12 12:11:42:644',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
328,'2019/11/12 12:11:42:659',4,0.717946,0.276332,0.727662,0.270486,0.718508,0.267959,0.7327,0.279927,0.696294,0.271125,0.763198,0.356192,0.675888,0.368402,0.789031,0.502849,0.65348,0.487786,0.800661,0.599576,0.664301,0.593804,0.745055,0.59371,0.683637,0.584764,0.744983,0.769629,0.694046,0.764727,0.760917,0.87541,0.701118,0.868823,?
329,'2019/11/12 12:11:42:677',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
330,'2019/11/12 12:11:42:692',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
331,'2019/11/12 12:11:42:709',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
332,'2019/11/12 12:11:42:726',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
333,'2019/11/12 12:11:42:744',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
334,'2019/11/12 12:11:42:761',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
335,'2019/11/12 12:11:42:776',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
336,'2019/11/12 12:11:42:793',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
337,'2019/11/12 12:11:42:809',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
338,'2019/11/12 12:11:42:827',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
339,'2019/11/12 12:11:42:842',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
